5, 0.334085, 0.415885
-5, 0.434397, 0.640605
5, 0.229521, 0.860449
5, 0.616911, 0.957137
-5, 0.253302, 0.0321311
-5, 0.610884, 0.0921956
5, 0.317982, 0.432958
-5, 0.63626, 0.607982
-5, 0.946957, 0.395179
-5, 0.501125, 0.0640259
-5, 0.302669, 0.0332584
5, 0.549627, 0.358658
5, 0.406208, 0.920808
5, 0.575474, 0.357882
5, 0.0908066, 0.575585
-5, 0.915343, 0.3317
5, 0.171977, 0.802587
5, 0.0981332, 0.765945
5, 0.307291, 0.442954
5, 0.325841, 0.441162
-5, 0.543044, 0.050303
-5, 0.270816, 0.64842
-5, 0.60043, 0.615455
5, 0.230574, 0.818673
-5, 0.914536, 0.329564
5, 0.218818, 0.815188
-5, 0.674847, 0.0851674
-5, 0.533341, 0.627887
-5, 0.525728, 0.617481
5, 0.123906, 0.764993
5, 0.105966, 0.556826
-5, 0.418565, 0.650477
5, 0.342547, 0.42987
5, 0.0514115, 0.624428
-5, 0.950561, 0.384728
5, 0.100066, 0.70997
-5, 0.673226, 0.0767602
-5, 0.930204, 0.246375
5, 0.252178, 0.868663
-5, 0.316279, 0.638083
5, 0.143255, 0.542159
-5, 0.788139, 0.157878
5, 0.356067, 0.40276
-5, 0.750564, 0.54159
5, 0.48176, 0.931088
5, 0.536266, 0.388401
-5, 0.860851, 0.210778
5, 0.465978, 0.934129
-5, 0.681703, 0.112263
5, 0.266123, 0.442358
-5, 0.886591, 0.390272
-5, 0.965181, 0.36876
5, 0.5838, 0.950847
-5, 0.289015, 0.650639
5, 0.17129, 0.482331
5, 0.0939972, 0.710845
-5, 0.544055, 0.620972
-5, 0.922273, 0.301404
5, 0.116937, 0.520155
5, 0.147063, 0.491523
5, 0.212794, 0.837334
5, 0.129, 0.805647
5, 0.37505, 0.887009
5, 0.0903125, 0.711442
-5, 0.817867, 0.508038
5, 0.479901, 0.941138
-5, 0.911039, 0.43129
5, 0.485381, 0.947373
-5, 0.929424, 0.397861
-5, 0.375054, 0.056897
-5, 0.822907, 0.15995
-5, 0.798162, 0.144064
5, 0.497355, 0.35376
-5, 0.521934, 0.615616
5, 0.38183, 0.891943
5, 0.0840015, 0.579113
5, 0.0794268, 0.695787
-5, 0.886834, 0.457187
-5, 0.405524, 0.0549339
-5, 0.431602, 0.03597
5, 0.210291, 0.855401
5, 0.102492, 0.739404
-5, 0.506883, 0.614858
5, 0.194254, 0.802026
-5, 0.891494, 0.404343
5, 0.769881, 0.954375
5, 0.59361, 0.374733
-5, 0.935545, 0.317668
5, 0.468447, 0.9553
-5, 0.66853, 0.59855
-5, 0.243752, 0.0414692
5, 0.667187, 0.326604
5, 0.195618, 0.473643
-5, 0.752268, 0.136741
5, 0.0966345, 0.739868
5, 0.235166, 0.856776
5, 0.069107, 0.69464
5, 0.432904, 0.914411
5, 0.493013, 0.943134
5, 0.109403, 0.638044
5, 0.598753, 0.360974
-5, 0.841243, 0.188211
5, 0.581931, 0.958872
-5, 0.721524, 0.145536
5, 0.189543, 0.488143
-5, 0.877201, 0.442579
-5, 0.778895, 0.529537
-5, 0.775678, 0.150016
5, 0.0553614, 0.608486
5, 0.734859, 0.344056
-5, 0.90164, 0.259437
5, 0.446355, 0.375654
5, 0.536083, 0.372609
-5, 0.894181, 0.265744
-5, 0.531915, 0.627675
-5, 0.742908, 0.141924
5, 0.352833, 0.400555
5, 0.103873, 0.765022
-5, 0.908683, 0.271499
-5, 0.499572, 0.612036
5, 0.272901, 0.453441
5, 0.112908, 0.745499
-5, 0.492129, 0.64298
5, 0.0997589, 0.719855
5, 0.358013, 0.382573
5, 0.574731, 0.34851
5, 0.55163, 0.925621
-5, 0.413878, 0.624815
5, 0.508453, 0.941543
5, 0.0736216, 0.64871
-5, 0.267719, 0.657986
5, 0.451259, 0.917887
5, 0.605844, 0.348625
-5, 0.894433, 0.444082
5, 0.454818, 0.395516
5, 0.0763958, 0.690463
-5, 0.873601, 0.487714
-5, 0.689563, 0.11131
-5, 0.901031, 0.218481
-5, 0.545692, 0.621384
5, 0.0722887, 0.626531
5, 0.049392, 0.689023
5, 0.225246, 0.81033
5, 0.512933, 0.375242
-5, 0.944428, 0.268456
-5, 0.469065, 0.621598
-5, 0.940057, 0.261626
-5, 0.422057, 0.0396932
5, 0.544225, 0.350281
-5, 0.933272, 0.345305
5, 0.510519, 0.376046
5, 0.686305, 0.963583
5, 0.245851, 0.850741
-5, 0.311245, 0.641377
-5, 0.790921, 0.163234
5, 0.762482, 0.959594
5, 0.637312, 0.355846
-5, 0.853957, 0.217543
5, 0.505038, 0.373319
5, 0.19696, 0.458117
5, 0.497432, 0.947508
-5, 0.899071, 0.37835
-5, 0.641624, 0.0986812
5, 0.527236, 0.946544
-5, 0.913558, 0.392034
5, 0.12633, 0.547034
5, 0.168685, 0.735029
5, 0.510799, 0.928204
5, 0.642607, 0.966061
5, 0.579544, 0.926943
-5, 0.469408, 0.0558019
5, 0.195183, 0.511857
5, 0.771974, 0.361818
5, 0.25301, 0.869024
-5, 0.796092, 0.161331
-5, 0.833748, 0.49993
-5, 0.727407, 0.128228
-5, 0.535593, 0.626691
5, 0.0722545, 0.675413
-5, 0.502542, 0.0536434
5, 0.345818, 0.903152
-5, 0.918929, 0.385359
-5, 0.408992, 0.0451081
-5, 0.47591, 0.0369555
-5, 0.504274, 0.625242
-5, 0.931323, 0.361171
-5, 0.323928, 0.0303508
-5, 0.903313, 0.439697
-5, 0.819869, 0.193195
-5, 0.866815, 0.480245
-5, 0.652871, 0.605479
5, 0.428576, 0.925594
-5, 0.7038, 0.57288
-5, 0.31575, 0.643406
5, 0.309642, 0.887374
-5, 0.632112, 0.603101
-5, 0.665137, 0.096722
5, 0.383241, 0.396005
-5, 0.388756, 0.648707
-5, 0.778672, 0.178528
-5, 0.491204, 0.0538296
5, 0.555668, 0.937949
-5, 0.920986, 0.284135
-5, 0.967737, 0.346656
-5, 0.941124, 0.413831
5, 0.640627, 0.360675
5, 0.219874, 0.46223
5, 0.292653, 0.416699
-5, 0.340084, 0.672822
5, 0.214521, 0.480934
-5, 0.636288, 0.596402
5, 0.0516625, 0.613177
5, 0.396343, 0.90545
-5, 0.807019, 0.550608
5, 0.132789, 0.771617
5, 0.726559, 0.991667
5, 0.196862, 0.511335
-5, 0.597607, 0.600778
-5, 0.784307, 0.173264
5, 0.137958, 0.541088
-5, 0.609129, 0.61437
-5, 0.914875, 0.276451
-5, 0.601264, 0.0829568
5, 0.73553, 0.35268
5, 0.0134151, 0.645655
5, 0.0923559, 0.593306
-5, 0.909902, 0.433971
-5, 0.337224, 0.0336963
5, 0.316033, 0.426949
5, 0.0676444, 0.672017
-5, 0.341056, 0.0242745
-5, 0.345231, 0.640345
-5, 0.885508, 0.255775
5, 0.0835277, 0.70737
-5, 0.950833, 0.374779
-5, 0.899061, 0.365243
5, 0.271433, 0.468303
-5, 0.679551, 0.587655
-5, 0.203376, 0.023703
5, 0.132095, 0.798852
-5, 0.956225, 0.367748
5, 0.155556, 0.542862
-5, 0.826379, 0.195988
-5, 0.628143, 0.584685
-5, 0.972108, 0.345605
-5, 0.914901, 0.44087
5, 0.311048, 0.387027
5, 0.366766, 0.894883
5, 0.443766, 0.923993
-5, 0.911189, 0.479733
5, 0.608531, 0.351579
-5, 0.755012, 0.13144
-5, 0.811905, 0.162221
-5, 0.934077, 0.374159
-5, 0.908943, 0.26514
5, 0.121785, 0.781201
-5, 0.820899, 0.537645
-5, 0.934852, 0.275398
5, 0.393114, 0.397133
5, 0.0910848, 0.718916
-5, 0.573959, 0.0733439
-5, 0.896016, 0.38829
-5, 0.691706, 0.55686
-5, 0.318576, 0.644312
-5, 0.808892, 0.516568
5, 0.55007, 0.366905
5, 0.707615, 0.947293
5, 0.24608, 0.870838
-5, 0.506913, 0.619079
-5, 0.376179, 0.0317597
5, 0.24115, 0.86818
-5, 0.594343, 0.0704354
5, 0.383046, 0.390428
5, 0.571944, 0.359033
-5, 0.418017, 0.0433932
5, 0.468755, 0.952622
-5, 0.832542, 0.208148
-5, 0.736304, 0.595977
5, 0.227782, 0.437336
5, 0.137955, 0.562735
5, 0.150132, 0.787939
-5, 0.91275, 0.246251
5, 0.29385, 0.868983
-5, 0.244541, 0.0286155
-5, 0.733932, 0.104115
-5, 0.829274, 0.497746
-5, 0.728138, 0.576883
-5, 0.522663, 0.641492
-5, 0.938719, 0.322924
-5, 0.483464, 0.630919
5, 0.382066, 0.911343
-5, 0.455574, 0.0429369
-5, 0.562219, 0.615346
-5, 0.814112, 0.514218
5, 0.117017, 0.713619
5, 0.0742891, 0.598921
-5, 0.674503, 0.122139
-5, 0.506309, 0.626301
5, 0.248293, 0.409745
5, 0.0892101, 0.575482
5, 0.350811, 0.445254
-5, 0.861056, 0.215912
-5, 0.77538, 0.563993
5, 0.0543302, 0.693604
5, 0.0300455, 0.615563
-5, 0.815471, 0.521526
5, 0.619648, 0.953725
5, 0.755233, 0.346722
-5, 0.250194, 0.0201607
-5, 0.769457, 0.541512
-5, 0.84, 0.517704
5, 0.091048, 0.589521
-5, 0.863181, 0.225741
5, 0.560598, 0.352893
5, 0.716775, 0.960954
5, 0.47997, 0.386714
-5, 0.623348, 0.604284
5, 0.664619, 0.968038
5, 0.209437, 0.834587
5, 0.712262, 0.333922
-5, 0.901045, 0.305834
5, 0.334471, 0.420407
5, 0.241731, 0.458154
-5, 0.620954, 0.0787068
-5, 0.886782, 0.443688
5, 0.795855, 0.343652
-5, 0.426493, 0.644992
-5, 0.867915, 0.496817
-5, 0.912655, 0.3611
-5, 0.72285, 0.556453
-5, 0.436318, 0.619296
-5, 0.631398, 0.0999892
-5, 0.942287, 0.327177
5, 0.0804415, 0.625159
5, 0.0526241, 0.551573
5, 0.0920918, 0.551722
-5, 0.838379, 0.223409
5, 0.110174, 0.538637
-5, 0.734305, 0.10621
-5, 0.620664, 0.0957004
-5, 0.71738, 0.142973
5, 0.608085, 0.944399
-5, 0.91877, 0.25055
5, 0.215476, 0.471273
5, 0.595633, 0.945916
5, 0.0816384, 0.560449
5, 0.080442, 0.65567
-5, 0.311837, 0.0413831
5, 0.364923, 0.886711
-5, 0.269335, 0.037536
-5, 0.43613, 0.0466752
-5, 0.841368, 0.193069
5, 0.648983, 0.367578
5, 0.1069, 0.557953
-5, 0.929241, 0.238814
5, 0.0602945, 0.691106
-5, 0.625991, 0.0818691
-5, 0.909652, 0.451712
-5, 0.86451, 0.208666
-5, 0.896492, 0.420396
5, 0.178819, 0.835147
-5, 0.884174, 0.338241
5, 0.127464, 0.765712
-5, 0.829633, 0.172954
-5, 0.907029, 0.404724
5, 0.750405, 0.336091
-5, 0.262868, 0.0232075
5, 0.0858714, 0.593881
-5, 0.568592, 0.623722
5, 0.495823, 0.931928
5, 0.623132, 0.346074
-5, 0.832355, 0.181802
5, 0.449456, 0.915778
-5, 0.36748, 0.663326
-5, 0.881154, 0.277252
-5, 0.737036, 0.557433
-5, 0.900856, 0.278148
-5, 0.89289, 0.270057
-5, 0.942022, 0.290033
5, 0.394003, 0.395889
5, 0.299583, 0.435053
5, 0.326171, 0.881824
-5, 0.934194, 0.436157
5, 0.163694, 0.811708
-5, 0.513304, 0.072171
-5, 0.323278, 0.0519115
5, 0.382157, 0.917055
5, 0.681864, 0.347947
5, 0.132519, 0.779414
-5, 0.813623, 0.16389
5, 0.617209, 0.364424
-5, 0.848214, 0.472737
-5, 0.947859, 0.363271
-5, 0.777092, 0.524128
5, 0.393792, 0.914225
5, 0.0980525, 0.615354
5, 0.476853, 0.939072
-5, 0.450004, 0.62889
5, 0.708996, 0.981533
5, 0.524769, 0.360618
-5, 0.403578, 0.033246
5, 0.155257, 0.820042
-5, 0.319126, 0.0314256
-5, 0.617981, 0.614888
5, 0.477454, 0.933281
5, 0.801298, 0.974597
-5, 0.387093, 0.0363401
5, 0.153482, 0.816081
-5, 0.807026, 0.198995
5, 0.0826536, 0.618548
-5, 0.925387, 0.244752
5, 0.528997, 0.36322
-5, 0.91565, 0.343457
-5, 0.395623, 0.0377061
5, 0.0715225, 0.712544
5, 0.0827845, 0.720852
5, 0.206467, 0.827337
-5, 0.771951, 0.142211
5, 0.762237, 0.331978
-5, 0.447941, 0.046259
5, 0.244352, 0.461392
-5, 0.507692, 0.627854
5, 0.57506, 0.352258
5, 0.167005, 0.485791
5, 0.204088, 0.819827
-5, 0.905654, 0.472889
5, 0.521437, 0.372948
-5, 0.774933, 0.153742
5, 0.610239, 0.956575
5, 0.0585093, 0.753903
5, 0.321553, 0.429547
-5, 0.341299, 0.647122
-5, 0.619135, 0.621112
-5, 0.622395, 0.0766895
5, 0.621985, 0.363322
-5, 0.956307, 0.352621
5, 0.640114, 0.364683
5, 0.107805, 0.671532
-5, 0.450802, 0.630478
5, 0.744609, 0.967199
5, 0.117067, 0.770818
5, 0.646914, 0.359742
-5, 0.686478, 0.118625
-5, 0.740422, 0.568875
-5, 0.896073, 0.218161
-5, 0.933865, 0.305203
-5, 0.933313, 0.373335
-5, 0.522909, 0.0584807
5, 0.453845, 0.93827
5, 0.296519, 0.893438
-5, 0.617536, 0.616083
-5, 0.513146, 0.600134
5, 0.483661, 0.951991
-5, 0.3662, 0.0337006
5, 0.100839, 0.670681
5, 0.198545, 0.824117
-5, 0.606073, 0.604703
5, 0.762361, 0.345843
5, 0.77536, 0.971841
5, 0.0705338, 0.679354
5, 0.149234, 0.80725
-5, 0.907599, 0.355005
5, 0.599571, 0.354232
-5, 0.683541, 0.112727
-5, 0.418743, 0.63135
-5, 0.924463, 0.411639
5, 0.490699, 0.361918
5, 0.476295, 0.383111
-5, 0.920351, 0.398899
5, 0.463063, 0.376808
-5, 0.814906, 0.548849
5, 0.703948, 0.347495
5, 0.0574829, 0.749573
5, 0.452993, 0.376603
-5, 0.886867, 0.240922
-5, 0.404976, 0.0320686
5, 0.514919, 0.365294
5, 0.197892, 0.523845
-5, 0.381011, 0.0260781
5, 0.693995, 0.961493
-5, 0.904097, 0.329371
5, 0.798375, 0.338395
-5, 0.927833, 0.382765
-5, 0.771358, 0.520668
5, 0.567845, 0.346026
5, 0.123568, 0.557492
-5, 0.745266, 0.126214
5, 0.662115, 0.961928
-5, 0.591737, 0.622782
-5, 0.884355, 0.293028
5, 0.184307, 0.83045
-5, 0.864783, 0.229256
5, 0.132772, 0.606395
5, 0.311848, 0.461723
5, 0.071222, 0.611712
-5, 0.94119, 0.285405
5, 0.351637, 0.446851
5, 0.0860157, 0.597647
5, 0.128503, 0.772446
-5, 0.691659, 0.589806
5, 0.56385, 0.35557
-5, 0.38128, 0.656527
-5, 0.874886, 0.448198
-5, 0.921089, 0.381003
5, 0.176944, 0.476808
-5, 0.552913, 0.620717
5, 0.0983769, 0.702801
-5, 0.892186, 0.260799
-5, 0.878962, 0.482519
5, 0.152088, 0.811461
5, 0.615216, 0.348797
5, 0.05011, 0.724287
-5, 0.779473, 0.1576
5, 0.115309, 0.751331
-5, 0.8564, 0.485194
5, 0.141209, 0.491828
-5, 0.849034, 0.204802
-5, 0.555211, 0.06995
5, 0.12099, 0.527666
-5, 0.920623, 0.276593
5, 0.412332, 0.384478
5, 0.434534, 0.928029
-5, 0.914698, 0.280868
5, 0.375238, 0.907699
5, 0.0517527, 0.687797
5, 0.42305, 0.918594
-5, 0.643784, 0.583994
-5, 0.931141, 0.35297
5, 0.524667, 0.384978
-5, 0.801221, 0.166135
-5, 0.441286, 0.0327869
5, 0.270649, 0.890059
5, 0.510231, 0.925369
5, 0.778182, 0.976444
-5, 0.918993, 0.399546
-3, 0.398061, 0.637405
5, 0.197712, 0.453005
5, 0.202862, 0.469407
-5, 0.588961, 0.077696
5, 0.434197, 0.927991
-5, 0.926066, 0.318913
5, 0.334064, 0.413745
5, 0.156635, 0.751492
-5, 0.823465, 0.508275
5, 0.094142, 0.652477
5, 0.0963246, 0.570273
5, 0.346991, 0.425694
-5, 0.750355, 0.540266
-5, 0.585527, 0.600055
5, 0.133782, 0.787524
-5, 0.882449, 0.4699
-5, 0.899266, 0.236471
5, 0.383842, 0.900986
5, 0.349969, 0.898314
-5, 0.949888, 0.280814
5, 0.720083, 0.976736
5, 0.661367, 0.336296
5, 0.376193, 0.903287
5, 0.306793, 0.87874
5, 0.586739, 0.349091
5, 0.463984, 0.939681
5, 0.092937, 0.596828
-5, 0.457919, 0.0569351
-5, 0.497824, 0.63331
-5, 0.606259, 0.606214
-5, 0.852327, 0.21551
-5, 0.909498, 0.40519
-5, 0.513382, 0.611155
5, 0.439176, 0.944095
5, 0.527633, 0.378986
-5, 0.907487, 0.240058
-5, 0.655711, 0.0982245
-5, 0.68777, 0.101581
-5, 0.45082, 0.625605
-5, 0.255284, 0.660297
5, 0.526078, 0.95306
5, 0.159262, 0.503808
5, 0.75971, 0.963697
-5, 0.622988, 0.576293
5, 0.571073, 0.949708
-5, 0.959777, 0.369497
5, 0.0665192, 0.71485
-5, 0.48192, 0.640673
5, 0.043653, 0.683409
5, 0.0976306, 0.586117
5, 0.72563, 0.963533
5, 0.341249, 0.91118
-5, 0.358381, 0.659686
-5, 0.873346, 0.248838
-5, 0.447071, 0.061578
5, 0.0905222, 0.701991
5, 0.580006, 0.360418
5, 0.735283, 0.967624
5, 0.114632, 0.799317
-5, 0.27344, 0.0470295
5, 0.612713, 0.347594
-5, 0.580057, 0.606999
5, 0.272784, 0.432988
-5, 0.244956, 0.041475
5, 0.785332, 0.330621
5, 0.207949, 0.504271
5, 0.430199, 0.923137
5, 0.0525773, 0.638676
5, 0.102112, 0.801032
5, 0.117966, 0.515394
-5, 0.782839, 0.524143
-5, 0.939644, 0.331047
-5, 0.358495, 0.653628
5, 0.0824391, 0.779324
5, 0.0944917, 0.608947
5, 0.087984, 0.705485
5, 0.640809, 0.955719
-5, 0.894812, 0.24227
5, 0.632049, 0.351548
5, 0.145078, 0.790639
-5, 0.922337, 0.404545
5, 0.638606, 0.354802
5, 0.0816318, 0.649834
-5, 0.666534, 0.578965
-5, 0.873287, 0.500069
-5, 0.332002, 0.0220959
-5, 0.87063, 0.271548
-5, 0.522939, 0.0552871
5, 0.389311, 0.898922
5, 0.501609, 0.375865
5, 0.53792, 0.3546
-5, 0.796706, 0.159883
5, 0.665897, 0.332417
5, 0.0582416, 0.688578
-5, 0.727299, 0.586295
-5, 0.607734, 0.620993
-5, 0.411589, 0.0471471
-5, 0.326139, 0.0359999
-5, 0.901729, 0.296228
-5, 0.307399, 0.029546
-5, 0.221626, 0.655386
-5, 0.818606, 0.516204
5, 0.0872477, 0.630255
-5, 0.918883, 0.416324
5, 0.210083, 0.819439
5, 0.226185, 0.489454
-5, 0.900632, 0.448313
5, 0.323765, 0.408474
-5, 0.858429, 0.480106
5, 0.204775, 0.488266
-5, 0.399463, 0.639204
-5, 0.889025, 0.300344
-5, 0.399499, 0.654762
5, 0.197304, 0.827973
5, 0.212423, 0.48267
5, 0.130296, 0.611683
-5, 0.946995, 0.368513
5, 0.762426, 0.970225
5, 0.612054, 0.954662
-5, 0.888063, 0.251911
-5, 0.204323, 0.654251
5, 0.309902, 0.88037
-5, 0.803455, 0.524392
-5, 0.827916, 0.516332
-5, 0.482223, 0.0470532
5, 0.0708789, 0.589154
-5, 0.924213, 0.302415
5, 0.626495, 0.357532
-5, 0.902959, 0.469094
5, 0.794812, 0.352259
-5, 0.87225, 0.225352
-5, 0.216047, 0.0280816
5, 0.757226, 0.975768
5, 0.0670993, 0.686974
-5, 0.749956, 0.121648
-5, 0.945756, 0.425044
-5, 0.712733, 0.137254
-5, 0.27975, 0.66007
-5, 0.485442, 0.624308
5, 0.136109, 0.53837
5, 0.234808, 0.436446
-5, 0.621288, 0.608834
5, 0.662192, 0.365127
-5, 0.906526, 0.225359
5, 0.148661, 0.518459
-5, 0.950033, 0.339523
5, 0.799966, 0.353067
5, 0.156755, 0.706626
-5, 0.30882, 0.647133
5, 0.117557, 0.599972
-5, 0.908149, 0.451175
-5, 0.829842, 0.174817
-5, 0.279291, 0.0302949
5, 0.294098, 0.446952
5, 0.0759662, 0.707481
5, 0.0780084, 0.642043
5, 0.104397, 0.718037
-5, 0.981219, 0.312823
-5, 0.207722, 0.0306701
5, 0.201939, 0.473598
5, 0.723529, 0.966864
5, 0.710442, 0.977696
5, 0.241936, 0.876178
-5, 0.417189, 0.0501051
5, 0.634606, 0.344768
5, 0.13229, 0.561416
5, 0.329497, 0.892151
5, 0.0728091, 0.694743
-5, 0.862643, 0.489932
5, 0.101434, 0.759663
-5, 0.420868, 0.639428
-5, 0.826346, 0.133383
5, 0.549822, 0.364852
5, 0.208131, 0.459688
5, 0.551588, 0.940842
-5, 0.923245, 0.29779
-5, 0.885341, 0.204266
5, 0.630652, 0.958522
5, 0.624903, 0.964424
5, 0.480898, 0.938088
-5, 0.893484, 0.239445
-5, 0.930263, 0.295495
5, 0.134162, 0.7427
5, 0.0535518, 0.643063
-5, 0.44291, 0.626464
-5, 0.904756, 0.223104
5, 0.0278063, 0.647476
5, 0.168651, 0.502578
5, 0.0646436, 0.723454
5, 0.513184, 0.369372
-5, 0.703511, 0.115118
-5, 0.912017, 0.362249
5, 0.441644, 0.358524
-5, 0.934067, 0.410344
-5, 0.573867, 0.0804845
-5, 0.933595, 0.336494
-5, 0.370483, 0.0511689
5, 0.729806, 0.361443
-5, 0.601067, 0.598682
5, 0.625616, 0.328163
-5, 0.865747, 0.446841
-5, 0.658992, 0.0854023
-5, 0.79311, 0.170137
-5, 0.91538, 0.284909
-5, 0.641783, 0.0754667
5, 0.490945, 0.368604
5, 0.0887694, 0.729361
-5, 0.665092, 0.593795
-5, 0.618095, 0.0836017
-5, 0.852409, 0.514305
5, 0.133417, 0.759112
5, 0.0506502, 0.575626
5, 0.580548, 0.346248
5, 0.19201, 0.821246
5, 0.780126, 0.95633
5, 0.157988, 0.491235
5, 0.509444, 0.367738
5, 0.296534, 0.425302
5, 0.0752674, 0.584864
-5, 0.873613, 0.397637
5, 0.600391, 0.946712
-5, 0.717507, 0.107182
-5, 0.869398, 0.196459
-5, 0.214221, 0.649297
5, 0.680651, 0.957873
5, 0.0953296, 0.621018
-5, 0.545683, 0.619528
5, 0.242251, 0.463816
-5, 0.898219, 0.229624
-5, 0.247733, 0.639666
5, 0.093859, 0.751671
-5, 0.845957, 0.486345
-5, 0.826095, 0.218121
5, 0.150635, 0.523531
5, 0.0869488, 0.661669
5, 0.232231, 0.469659
5, 0.129125, 0.763994
5, 0.175877, 0.478619
-5, 0.93679, 0.365383
5, 0.104672, 0.619697
5, 0.202663, 0.464366
5, 0.761187, 0.35811
5, 0.473264, 0.938332
5, 0.11952, 0.554927
-5, 0.851334, 0.167602
-5, 0.263335, 0.0245873
-5, 0.924038, 0.28307
5, 0.160893, 0.831773
5, 0.624901, 0.350732
5, 0.186557, 0.799492
5, 0.536791, 0.962677
5, 0.294359, 0.873207
-5, 0.454074, 0.62943
-5, 0.839592, 0.177016
-5, 0.77247, 0.155324
-5, 0.476306, 0.632541
-5, 0.234957, 0.657517
5, 0.199975, 0.494247
-5, 0.889833, 0.42938
5, 0.0664347, 0.652903
-5, 0.927615, 0.256282
5, 0.547739, 0.954235
5, 0.149834, 0.76259
-5, 0.826828, 0.527779
-5, 0.368614, 0.644723
